comment,other_contrapuntal,voices_p6_up,other_pres_type,phrase_number,voice_role_fifth,composition_number,voice_role_lo1_nim,start_measure,voices_p6_lo,cadence_role_cantz,cadence_alter,voice_role_fourth,other_formulas,voice_role_lo2_nim,cadence_final_tone,voice_role_up1_nim,voice_role_up2_nim,stop_measure,earlier_phrase,cadence_role_tenz,voices_p3_up,voice_role_un_oct,voice_role_dux2,voice_role_dux1,timestamp,voices_53_lo,repeat_exact_varied,analyst,voice_role_below,text_treatment,voices_53_up,voices_p3_lo,cadence_kind,voice_role_above,voice_role_com2,repeat_kind,voice_role_com1
None,None,S,None,DC0215.7: S'il avoit autant de pouvoir,None,DC0215: Dieu doinct le bon jour à m'amye,None,22,T,None,None,None,None,None,None,None,None,23,None,None,Ct,None,None,None,"Jul 10, 2012 2:39 PM",B,None,"Magruder, Katherine",None,None,S,T,None,None,None,None,None
None,None,None,None,"DC0215.6: Pour vous faire son coeur congnoistre,",None,DC0215: Dieu doinct le bon jour à m'amye,None,20,None,S,None,None,None,None,G,None,None,21,None,T,None,None,None,None,"Jul 30, 2012 3:47 PM",None,None,"Greenberg, Jamie",None,None,None,None,Authentic,None,None,None,None
None,None,None,None,"DC0215.6: Pour vous faire son coeur congnoistre,",None,DC0215: Dieu doinct le bon jour à m'amye,None,19,None,None,None,None,None,None,None,None,None,19,None,None,S,None,None,None,"Jul 30, 2012 3:46 PM",B,None,"Greenberg, Jamie",None,None,Ct,B,None,None,None,None,None
None,None,None,None,"DC0215.6: Pour vous faire son coeur congnoistre,",None,DC0215: Dieu doinct le bon jour à m'amye,None,17,None,None,None,None,None,None,None,None,None,18,None,None,None,None,None,None,"Jul 30, 2012 3:46 PM",None,None,"Greenberg, Jamie",None,Text Overlap,None,None,None,None,None,None,None
None,None,None,None,"DC0215.6: Pour vous faire son coeur congnoistre,",None,DC0215: Dieu doinct le bon jour à m'amye,None,20,None,S,None,None,None,None,G,None,None,21,None,T,None,None,None,None,"Jul 10, 2012 2:39 PM",None,None,"Magruder, Katherine",None,None,None,None,Authentic,None,None,None,None
None,None,None,None,"DC0215.6: Pour vous faire son coeur congnoistre,",None,DC0215: Dieu doinct le bon jour à m'amye,None,19,None,None,None,None,None,None,None,None,None,19,None,None,S,None,None,None,"Jul 10, 2012 2:38 PM",None,None,"Magruder, Katherine",None,None,None,B,None,None,None,None,None
None,None,None,None,"DC0215.6: Pour vous faire son coeur congnoistre,",None,DC0215: Dieu doinct le bon jour à m'amye,None,17,None,None,None,None,None,None,None,None,None,18,None,None,None,None,None,None,"Jul 10, 2012 2:38 PM",None,None,"Magruder, Katherine",None,Text Overlap,None,None,None,None,None,None,None
None,None,None,None,"DC0215.5: Voyez comme il faict son devoir,",None,DC0215: Dieu doinct le bon jour à m'amye,None,17,None,None,None,None,None,None,C,None,None,18,None,None,None,None,None,None,"Jul 30, 2012 3:43 PM",None,None,"Greenberg, Jamie",None,None,None,None,Plagal,None,None,None,None
Could also be B>T @ 5 above.,None,None,FI,"DC0215.5: Voyez comme il faict son devoir,",None,DC0215: Dieu doinct le bon jour à m'amye,None,14,None,None,None,None,None,None,None,None,None,15,None,None,None,T,None,Ct,"Jul 30, 2012 3:43 PM",None,None,"Greenberg, Jamie",T,None,None,None,None,None,None,None,T
None,None,None,None,"DC0215.5: Voyez comme il faict son devoir,",None,DC0215: Dieu doinct le bon jour à m'amye,None,17,None,None,None,None,None,None,None,None,None,18,None,None,None,None,None,None,"Jul 10, 2012 2:37 PM",None,None,"Magruder, Katherine",None,None,None,None,NoCadence,None,None,None,None
None,None,None,HR Stagger,"DC0215.5: Voyez comme il faict son devoir,",None,DC0215: Dieu doinct le bon jour à m'amye,None,15,None,None,None,None,None,None,None,None,None,17,None,None,None,None,None,None,"Jul 10, 2012 2:36 PM",None,None,"Magruder, Katherine",None,None,None,None,None,None,None,None,None
None,None,None,None,"DC0215.5: Voyez comme il faict son devoir,",None,DC0215: Dieu doinct le bon jour à m'amye,None,14,None,None,None,None,None,None,None,None,None,14,None,None,None,None,None,None,"Jul 10, 2012 2:36 PM",None,None,"Magruder, Katherine",None,Text Overlap,None,None,None,None,None,None,None
None,None,None,None,"DC0215.4: C'est vostre amy qui vous vient voir,",None,DC0215: Dieu doinct le bon jour à m'amye,None,14,None,S,None,None,None,None,F,None,None,14,None,T,None,None,None,None,"Jul 30, 2012 3:42 PM",None,None,"Greenberg, Jamie",None,None,None,None,Authentic,None,None,None,None
None,None,S,None,"DC0215.4: C'est vostre amy qui vous vient voir,",None,DC0215: Dieu doinct le bon jour à m'amye,None,13,T,None,None,None,None,None,None,None,None,13,None,None,None,None,None,None,"Jul 30, 2012 3:41 PM",None,None,"Greenberg, Jamie",None,None,None,None,None,None,None,None,None
None,Stretto Fuga,None,FI,"DC0215.4: C'est vostre amy qui vous vient voir,",None,DC0215: Dieu doinct le bon jour à m'amye,None,10,None,None,None,None,None,None,None,None,None,11,None,None,S,S,None,T,"Jul 30, 2012 3:41 PM",None,None,"Greenberg, Jamie",None,None,None,Ct,None,S,None,None,S
None,None,None,None,"DC0215.4: C'est vostre amy qui vous vient voir,",None,DC0215: Dieu doinct le bon jour à m'amye,None,9,None,None,None,None,None,None,None,None,None,10,None,None,None,None,None,None,"Jul 30, 2012 3:38 PM",None,None,"Greenberg, Jamie",None,Text Overlap,None,None,None,None,None,None,None
None,None,None,None,"DC0215.4: C'est vostre amy qui vous vient voir,",None,DC0215: Dieu doinct le bon jour à m'amye,None,13,None,S,None,None,None,None,F,None,None,14,None,T,None,None,None,None,"Jul 10, 2012 2:36 PM",None,None,"Magruder, Katherine",None,None,None,None,Authentic,None,None,None,None
None,None,None,None,"DC0215.4: C'est vostre amy qui vous vient voir,",None,DC0215: Dieu doinct le bon jour à m'amye,None,11,None,T,Incomplete,None,None,None,C,None,None,12,None,None,None,None,None,None,"Jul 10, 2012 2:35 PM",None,None,"Magruder, Katherine",None,None,None,None,Authentic,None,None,None,None
None,None,S,None,"DC0215.4: C'est vostre amy qui vous vient voir,",None,DC0215: Dieu doinct le bon jour à m'amye,None,12,T,None,None,None,None,None,None,None,None,13,None,None,None,None,None,None,"Jul 10, 2012 2:34 PM",B,None,"Magruder, Katherine",None,None,S,None,None,None,None,None,None
None,None,None,None,"DC0215.4: C'est vostre amy qui vous vient voir,",None,DC0215: Dieu doinct le bon jour à m'amye,None,9,None,None,None,None,None,None,None,None,None,10,None,None,None,None,None,None,"Jul 10, 2012 2:34 PM",None,None,"Magruder, Katherine",None,Text Overlap,None,None,None,None,None,None,None
Entry of voices staggered. Minor rhythmic variations.,None,None,None,"DC0215.3: Or ne soyez plus endormye,",None,DC0215: Dieu doinct le bon jour à m'amye,None,6,None,None,None,None,None,None,None,None,None,10,1,None,None,None,None,None,"Jul 30, 2012 3:38 PM",None,Varied,"Greenberg, Jamie",None,None,None,None,None,None,None,Direct Repeat,None
None,None,None,None,"DC0215.3: Or ne soyez plus endormye,",None,DC0215: Dieu doinct le bon jour à m'amye,None,6,None,None,None,None,None,None,None,None,None,6,None,None,None,None,None,None,"Jul 30, 2012 3:36 PM",None,None,"Greenberg, Jamie",None,Text Overlap,None,None,None,None,None,None,None
Rhythm adjusted for text overlap.,None,None,None,"DC0215.3: Or ne soyez plus endormye,",None,DC0215: Dieu doinct le bon jour à m'amye,None,7,None,None,None,None,None,None,None,None,None,10,1,None,None,None,None,None,"Jul 10, 2012 2:33 PM",None,Varied,"Magruder, Katherine",None,None,None,None,None,None,None,Direct Repeat,None
None,None,None,None,"DC0215.3: Or ne soyez plus endormye,",None,DC0215: Dieu doinct le bon jour à m'amye,None,7,None,None,None,None,None,None,None,None,None,7,None,None,None,None,None,None,"Jul 10, 2012 2:33 PM",None,None,"Magruder, Katherine",None,Text Overlap,None,None,None,None,None,None,None
No 2>1.,None,None,None,"DC0215.2: Que ne veis puis hier au soir,",None,DC0215: Dieu doinct le bon jour à m'amye,None,6,None,T,"Displaced, Inverted, Incomplete",None,None,None,C,None,None,7,None,Ct,None,None,None,None,"Jul 30, 2012 3:34 PM",None,None,"Greenberg, Jamie",None,None,None,None,CadInCad,None,None,None,None
None,None,None,None,"DC0215.2: Que ne veis puis hier au soir,",None,DC0215: Dieu doinct le bon jour à m'amye,None,5,None,None,None,None,None,None,None,None,None,5,None,None,T,None,None,None,"Jul 30, 2012 3:33 PM",None,None,"Greenberg, Jamie",None,None,None,B,None,None,None,None,None
None,None,None,None,"DC0215.2: Que ne veis puis hier au soir,",None,DC0215: Dieu doinct le bon jour à m'amye,None,4,None,None,None,None,None,None,None,None,None,6,None,None,S,None,None,None,"Jul 30, 2012 3:33 PM",None,None,"Greenberg, Jamie",None,None,None,Ct,None,None,None,None,None
None,Stretto Fuga,None,FI,"DC0215.2: Que ne veis puis hier au soir,",None,DC0215: Dieu doinct le bon jour à m'amye,None,4,None,None,None,None,None,None,None,None,None,6,None,None,None,S,None,T,"Jul 30, 2012 3:33 PM",None,None,"Greenberg, Jamie",None,None,None,None,None,S,None,None,S
None,None,None,None,"DC0215.2: Que ne veis puis hier au soir,",None,DC0215: Dieu doinct le bon jour à m'amye,None,3,None,None,None,None,None,None,None,None,None,4,None,None,None,None,None,None,"Jul 30, 2012 3:19 PM",None,None,"Greenberg, Jamie",None,Text Overlap,None,None,None,None,None,None,None
None,None,None,None,"DC0215.2: Que ne veis puis hier au soir,",None,DC0215: Dieu doinct le bon jour à m'amye,None,5,None,None,None,None,None,None,None,None,None,6,None,None,None,None,None,None,"Jul 10, 2012 2:32 PM",None,None,"Magruder, Katherine",None,None,None,None,NoCadence,None,None,None,None
None,None,None,None,"DC0215.2: Que ne veis puis hier au soir,",None,DC0215: Dieu doinct le bon jour à m'amye,None,5,None,None,None,None,None,None,None,None,None,6,None,None,S,None,None,None,"Jul 10, 2012 2:32 PM",B,None,"Magruder, Katherine",None,None,S,Ct,None,None,None,None,None
None,None,None,None,"DC0215.2: Que ne veis puis hier au soir,",None,DC0215: Dieu doinct le bon jour à m'amye,None,3,None,None,None,None,None,None,None,None,None,4,None,None,None,None,None,None,"Jul 10, 2012 2:31 PM",None,None,"Magruder, Katherine",None,Text Overlap,None,None,None,None,None,None,None
None,None,None,None,"DC0215.1: Dieu doint le bon jour à m'amye,",None,DC0215: Dieu doinct le bon jour à m'amye,None,2,None,None,None,None,None,None,None,None,None,2,None,None,Ct,None,None,None,"Jul 30, 2012 3:32 PM",B,None,"Greenberg, Jamie",None,None,Ct,T,None,None,None,None,None
None,None,None,None,"DC0215.1: Dieu doint le bon jour à m'amye,",None,DC0215: Dieu doinct le bon jour à m'amye,None,3,None,Ct,Displaced,None,None,None,F,None,None,3,None,B,None,None,None,None,"Jul 30, 2012 3:19 PM",None,None,"Greenberg, Jamie",None,None,None,None,Authentic,None,None,None,None
None,None,None,None,"DC0215.1: Dieu doint le bon jour à m'amye,",None,DC0215: Dieu doinct le bon jour à m'amye,None,2,None,None,None,None,None,None,None,None,None,2,None,None,Ct,None,None,None,"Jul 30, 2012 10:25 AM",B,None,"Greenberg, Jamie",None,None,Ct,T,None,None,None,None,None
None,None,None,None,"DC0215.1: Dieu doint le bon jour à m'amye,",None,DC0215: Dieu doinct le bon jour à m'amye,None,2,None,Ct,Displaced,None,None,None,F,None,None,3,None,B,None,None,None,None,"Jul 10, 2012 2:31 PM",None,None,"Magruder, Katherine",None,None,None,None,Authentic,None,None,None,None
None,None,None,None,"DC0215.1: Dieu doint le bon jour à m'amye,",None,DC0215: Dieu doinct le bon jour à m'amye,None,2,None,None,None,None,None,None,None,None,None,3,None,None,None,None,None,None,"Jul 10, 2012 2:30 PM",B,None,"Magruder, Katherine",None,None,T,None,None,None,None,None,None
None,None,None,None,DC0214.8: Quand son amy en a pitié.,None,DC0214: Puis que malheur me tient rigueur,None,24,None,None,None,None,None,None,None,None,None,28,8,None,None,None,None,None,"Jul 28, 2012 8:51 PM",None,Exact,"Greenberg, Jamie",None,None,None,None,None,None,None,Final Repeat,None
None,None,None,None,DC0214.8: Quand son amy en a pitié.,None,DC0214: Puis que malheur me tient rigueur,None,27,None,S,None,None,None,None,F,None,None,28,None,T,None,None,None,None,"Jul 28, 2012 8:51 PM",None,None,"Greenberg, Jamie",None,None,None,None,Authentic,None,None,None,None
None,None,S,None,DC0214.8: Quand son amy en a pitié.,None,DC0214: Puis que malheur me tient rigueur,None,24,T,None,None,None,None,None,None,None,None,25,None,None,None,None,None,None,"Jul 28, 2012 8:50 PM",B,None,"Greenberg, Jamie",None,None,T,None,None,None,None,None,None
None,None,None,None,DC0214.8: Quand son amy en a pitié.,None,DC0214: Puis que malheur me tient rigueur,None,27,None,S,None,None,None,None,F,None,None,28,None,T,None,None,None,None,"Jul 10, 2012 2:27 PM",None,None,"Magruder, Katherine",None,None,None,None,Authentic,None,None,None,None
None,None,S,None,DC0214.8: Quand son amy en a pitié.,None,DC0214: Puis que malheur me tient rigueur,None,24,T,None,None,None,None,None,None,None,None,25,None,None,None,None,None,None,"Jul 10, 2012 2:27 PM",None,None,"Magruder, Katherine",None,None,None,None,None,None,None,None,None
No 2>1.,None,None,None,"DC0214.7: Un patient prent allegeance,",None,DC0214: Puis que malheur me tient rigueur,None,23,None,T,"Displaced, Inverted, Evaded",None,None,None,F,None,None,23,None,Ct,None,None,None,None,"Jul 28, 2012 8:50 PM",None,None,"Greenberg, Jamie",None,None,None,None,Authentic,None,None,None,None
,,,,"DC0214.7: Un patient prent allegeance,",,DC0214: Puis que malheur me tient rigueur,,21,,,,,,,None,,,22,,,S,,,,"Jul 28, 2012 8:49 PM",,,"Greenberg, Jamie",,None,,B,None,,,None,
None,None,None,HR Simple,"DC0214.7: Un patient prent allegeance,",None,DC0214: Puis que malheur me tient rigueur,None,20,None,None,None,None,None,None,None,None,None,22,None,None,None,None,None,None,"Jul 28, 2012 8:49 PM",None,None,"Greenberg, Jamie",None,None,None,None,None,None,None,None,None
None,None,None,None,"DC0214.7: Un patient prent allegeance,",None,DC0214: Puis que malheur me tient rigueur,None,22,None,T,"Displaced, Incomplete",None,None,None,F,None,None,23,None,None,None,None,None,None,"Jul 10, 2012 2:27 PM",None,None,"Magruder, Katherine",None,None,None,None,CadInCad,None,None,None,None
None,None,None,None,"DC0214.7: Un patient prent allegeance,",None,DC0214: Puis que malheur me tient rigueur,None,21,None,None,None,None,None,None,None,None,None,23,None,None,S,None,None,None,"Jul 10, 2012 2:26 PM",None,None,"Magruder, Katherine",None,None,None,B,None,None,None,None,None
None,None,None,None,DC0214.6: Du mal que j'ay par amytié.,None,DC0214: Puis que malheur me tient rigueur,None,18,None,Ct,Displaced,None,None,None,D,None,None,19,None,B,None,None,None,None,"Jul 28, 2012 8:48 PM",None,None,"Greenberg, Jamie",None,None,None,None,Authentic,None,None,None,None
None,None,None,None,DC0214.6: Du mal que j'ay par amytié.,None,DC0214: Puis que malheur me tient rigueur,None,18,None,None,None,None,None,None,None,None,None,19,None,None,S,None,None,None,"Jul 28, 2012 8:48 PM",None,None,"Greenberg, Jamie",None,None,None,B,None,None,None,None,None
None,None,None,None,DC0214.6: Du mal que j'ay par amytié.,None,DC0214: Puis que malheur me tient rigueur,None,15,None,None,None,None,None,None,None,None,None,15,None,None,None,None,None,None,"Jul 28, 2012 8:47 PM",None,None,"Greenberg, Jamie",None,Text Overlap,None,None,None,None,None,None,None
None,None,None,None,DC0214.6: Du mal que j'ay par amytié.,None,DC0214: Puis que malheur me tient rigueur,None,18,None,Ct,Displaced,None,None,None,D,None,None,19,None,B,None,None,None,None,"Jul 10, 2012 2:25 PM",None,None,"Magruder, Katherine",None,None,None,None,Authentic,None,None,None,None
None,None,None,None,DC0214.6: Du mal que j'ay par amytié.,None,DC0214: Puis que malheur me tient rigueur,None,18,None,None,None,None,None,None,None,None,None,18,None,None,S,None,None,None,"Jul 10, 2012 2:24 PM",None,None,"Magruder, Katherine",None,None,None,B,None,None,None,None,None
None,None,None,None,DC0214.6: Du mal que j'ay par amytié.,None,DC0214: Puis que malheur me tient rigueur,None,16,None,None,None,None,None,None,None,None,None,16,None,None,None,None,None,None,"Jul 10, 2012 2:24 PM",B,None,"Magruder, Katherine",None,None,S,None,None,None,None,None,None
None,None,None,None,DC0214.6: Du mal que j'ay par amytié.,None,DC0214: Puis que malheur me tient rigueur,None,15,None,None,None,None,None,None,None,None,None,15,None,None,None,None,None,None,"Jul 10, 2012 2:18 PM",None,None,"Magruder, Katherine",None,Text Overlap,None,None,None,None,None,None,None
None,None,None,None,DC0214.5: Helas ayez intelligence,None,DC0214: Puis que malheur me tient rigueur,None,15,None,S,None,None,None,None,A,None,None,15,None,T,None,None,None,None,"Jul 28, 2012 8:47 PM",None,None,"Greenberg, Jamie",None,None,None,None,Authentic,None,None,None,None
None,None,S,None,DC0214.5: Helas ayez intelligence,None,DC0214: Puis que malheur me tient rigueur,None,12,T,None,None,None,None,None,None,None,None,14,None,None,None,None,None,None,"Jul 28, 2012 8:47 PM",B,None,"Greenberg, Jamie",None,None,T,None,None,None,None,None,None
None,None,None,None,DC0214.5: Helas ayez intelligence,None,DC0214: Puis que malheur me tient rigueur,None,11,None,None,None,None,None,None,None,None,None,13,None,None,Ct,None,None,None,"Jul 28, 2012 8:46 PM",B,None,"Greenberg, Jamie",None,None,Ct,T,None,None,None,None,None
None,None,None,None,DC0214.5: Helas ayez intelligence,None,DC0214: Puis que malheur me tient rigueur,None,10,None,None,None,None,None,None,None,None,None,12,None,None,S,None,None,None,"Jul 28, 2012 8:42 PM",B,None,"Greenberg, Jamie",None,None,S,Ct,None,None,None,None,None
None,None,None,HR Simple,DC0214.5: Helas ayez intelligence,None,DC0214: Puis que malheur me tient rigueur,None,10,None,None,None,None,None,None,None,None,None,14,None,None,None,None,None,None,"Jul 28, 2012 8:41 PM",None,None,"Greenberg, Jamie",None,None,None,None,None,None,None,None,None
None,None,None,None,DC0214.5: Helas ayez intelligence,None,DC0214: Puis que malheur me tient rigueur,None,14,None,None,None,None,None,None,D,None,None,15,None,None,None,None,None,None,"Jul 10, 2012 2:23 PM",None,None,"Magruder, Katherine",None,None,None,None,Plagal,None,None,None,None
